smiles,ac,amw,mol,is_463
CC(C)(C)OC(=O)N1C=CCCC1,13,183.25100708007812,CC(C)(C)OC(=O)N1C=CCCC1,0
C[C@@H]1CC[C@@H](C)P1c1ccccc1P1[C@H](C)CC[C@H]1C,20,306.3699951171875,C[C@@H]1CC[C@@H](C)P1c1ccccc1P1[C@H](C)CC[C@H]1C,0
O=c1cc[nH]c2ccnn12,10,135.12600708007812,O=c1cc[nH]c2ccnn12,0
O=C1COCC(c2ccccc2)N1,13,177.2030029296875,O=C1COCC(c2ccccc2)N1,0
c1ccc2c(c1)Nc1ccccc1S2,14,199.2779998779297,c1ccc2c(c1)Nc1ccccc1S2,0
O=C1CC2=C(NCC(Br)=C2)N1,11,215.0500030517578,O=C1CC2=C(NCC(Br)=C2)N1,0
c1ccc(-c2nnn[nH]2)cc1,11,146.1529998779297,c1ccc(-c2nnn[nH]2)cc1,0
OB1c2ccccc2Oc2ccccc21,15,196.01400756835938,OB1c2ccccc2Oc2ccccc21,0
N#Cc1cnc2ccccc2c1,12,154.1719970703125,N#Cc1cnc2ccccc2c1,0
CC(=O)n1ncc2cc(Cl)ccc21,13,194.62100219726562,CC(=O)n1ncc2cc(Cl)ccc21,0
CC(C)(C)OC(=O)N1CC2(CCC(=O)CC2)C1,17,239.31500244140625,CC(C)(C)OC(=O)N1CC2(CCC(=O)CC2)C1,0
O=C1CC(=O)CC2(CCCC2)C1,12,166.22000122070312,O=C1CC(=O)CC2(CCCC2)C1,0
O=C1C=CC(=O)N1CCN1C(=O)C=CC1=O,16,220.1840057373047,O=C1C=CC(=O)N1CCN1C(=O)C=CC1=O,0
O[B-](O)(O)c1ccccn1.[Li+],11,146.8679962158203,O[B-](O)(O)c1ccccn1.[Li+],0
O=c1[nH]ccc2nccn12,10,135.12600708007812,O=c1[nH]ccc2nccn12,0
OB(O)c1ccncc1,9,122.91999816894531,OB(O)c1ccncc1,1
CCOC(=O)c1cc2ccsc2[nH]1,13,195.2429962158203,CCOC(=O)c1cc2ccsc2[nH]1,0
Cl.O=C1NCCCC12CCNCC2,13,204.7010040283203,Cl.O=C1NCCCC12CCNCC2,0
Cl.O=S1(=O)CC2(CCNC2)C1,11,197.68699645996094,Cl.O=S1(=O)CC2(CCNC2)C1,0
CN1N=C(C(F)(F)F)CC1=O,11,166.1020050048828,CN1N=C(C(F)(F)F)CC1=O,0
O=CC(C=O)c1ccncc1,11,149.1490020751953,O=CC(C=O)c1ccncc1,0
c1ncc2[nH]cnc2n1,9,120.11499786376953,c1ncc2[nH]cnc2n1,0
CC(C)(C)OC(=O)N1CC2(CNC2)C1,14,198.26600646972656,CC(C)(C)OC(=O)N1CC2(CNC2)C1,0
C1CC2(CCO1)CNC2,9,127.18699645996094,C1CC2(CCO1)CNC2,0
O=C1CC(=O)CC2(CCC2)C1,11,152.1929931640625,O=C1CC(=O)CC2(CCC2)C1,0
CC(C)(C)OC(=O)N1CCCC(C=C(Br)Br)C1,17,369.09698486328125,CC(C)(C)OC(=O)N1CCCC(C=C(Br)Br)C1,0
C1CCC2(CC1)CNC2,9,125.21499633789062,C1CCC2(CC1)CNC2,0
CCOC(=O)c1ncco1,10,141.12600708007812,CCOC(=O)c1ncco1,0
O=C1C2CCCN2C(=S)N1c1ccccc1,16,232.30799865722656,O=C1C2CCCN2C(=S)N1c1ccccc1,0
N#CC1CCSCC1,8,127.21199798583984,N#CC1CCSCC1,0
O=C(O)C1CCCCO1,9,130.14300537109375,O=C(O)C1CCCCO1,1
CC(C)(C)OC(=O)N1CCCOS1(=O)=O,15,237.27699279785156,CC(C)(C)OC(=O)N1CCCOS1(=O)=O,0
CN(C(=O)OC(C)(C)C)c1cccs1,14,213.302001953125,CN(C(=O)OC(C)(C)C)c1cccs1,0
CC1(C)COCOC1,8,116.16000366210938,CC1(C)COCOC1,0
O=C1NCCC12CCC2,9,125.1709976196289,O=C1NCCC12CCC2,0
c1ccc2c3c([nH]c2c1)CCC3,12,157.21600341796875,c1ccc2c3c([nH]c2c1)CCC3,0
ONc1ccccc1,8,109.12799835205078,ONc1ccccc1,0
N#CC12CCCN1CCC2,10,136.197998046875,N#CC12CCCN1CCC2,0
COC(=O)c1cc(-c2ccccc2)no1,15,203.19700622558594,COC(=O)c1cc(-c2ccccc2)no1,0
O=C1CCC2(CC1)COC2,10,140.1820068359375,O=C1CCC2(CC1)COC2,0
c1cc(SSc2ccncc2)ccn1,14,220.32200622558594,c1cc(SSc2ccncc2)ccn1,0
C=C(F)F,4,64.03399658203125,C=C(F)F,0
Nc1ccccc1,7,93.12899780273438,Nc1ccccc1,0
O=C1OC(=O)c2ncccc21,11,149.10499572753906,O=C1OC(=O)c2ncccc21,0
CC1=CC(=C(C#N)C#N)C=C(C)O1,13,172.18699645996094,CC1=CC(=C(C#N)C#N)C=C(C)O1,0
c1ccc(SSc2ccccc2)cc1,14,218.3459930419922,c1ccc(SSc2ccccc2)cc1,0
CN1CC(=O)OB(c2cc3ccccc3o2)OC(=O)C1,20,273.0530090332031,CN1CC(=O)OB(c2cc3ccccc3o2)OC(=O)C1,0
CC(C)(C)OC(=O)Nc1ncns1,13,201.25100708007812,CC(C)(C)OC(=O)Nc1ncns1,1
COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1,24,334.3550109863281,COC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1,0
O=C1C(N2CCOCC2)=CCCN1c1ccc(I)cc1,20,384.2170104980469,O=C1C(N2CCOCC2)=CCCN1c1ccc(I)cc1,0
CC(=O)N1CCNCC1,9,128.1750030517578,CC(=O)N1CCNCC1,0
O/N=C/c1ccncc1,9,122.12699890136719,O/N=C/c1ccncc1,0
O=C(n1cncn1)n1cncn1,12,164.1280059814453,O=C(n1cncn1)n1cncn1,0
CC1(C)OB(C2Cc3ccccc3C2)OC1(C)C,18,244.14300537109375,CC1(C)OB(C2Cc3ccccc3C2)OC1(C)C,0
O=C(O)C=Cc1ccncc1,11,149.1490020751953,O=C(O)C=Cc1ccncc1,0
O=C(C(=O)c1ccccn1)c1ccccn1,16,212.20799255371094,O=C(C(=O)c1ccccn1)c1ccccn1,0
CN(C)c1ccccc1,9,121.18299865722656,CN(C)c1ccccc1,0
Ic1ccccc1,7,204.00999450683594,Ic1ccccc1,0
Sc1nc(-c2ccncc2)cs1,12,194.28399658203125,Sc1nc(-c2ccncc2)cs1,0
ON=C1CCN(Cc2ccccc2)CC1,15,204.2729949951172,ON=C1CCN(Cc2ccccc2)CC1,0
N#CCCO,5,71.0790023803711,N#CCCO,1
Cc1ccc(-c2cn3cc(C)ccc3n2)cc1,17,222.29100036621094,Cc1ccc(-c2cn3cc(C)ccc3n2)cc1,0
Cc1ccc2oc(C=Cc3nc4cc(C)ccc4o3)nc2c1,22,290.3219909667969,Cc1ccc2oc(C=Cc3nc4cc(C)ccc4o3)nc2c1,0
N#Cc1ccc(Br)c2cccnc12,13,233.0679931640625,N#Cc1ccc(Br)c2cccnc12,0
OB(O)c1cccc2c1-c1ccccc1C2(c1ccccc1)c1ccccc1,28,362.23699951171875,OB(O)c1cccc2c1-c1ccccc1C2(c1ccccc1)c1ccccc1,0
FC(F)=Cc1ccc(Br)cc1,11,219.0279998779297,FC(F)=Cc1ccc(Br)cc1,0
c1ccc(-c2nccs2)cc1,11,161.22900390625,c1ccc(-c2nccs2)cc1,0
Clc1cccc2scnc12,10,169.63600158691406,Clc1cccc2scnc12,0
O=Cc1ccc2ncccc2c1,12,157.1719970703125,O=Cc1ccc2ncccc2c1,0
CC(=O)Oc1cn(OC(C)=O)c2ccccc12,17,233.22300720214844,CC(=O)Oc1cn(OC(C)=O)c2ccccc12,0
O=C1CCc2c1cccc2C(F)(F)F,14,200.15899658203125,O=C1CCc2c1cccc2C(F)(F)F,0
Cc1ccccc1-c1ccccn1,13,169.2270050048828,Cc1ccccc1-c1ccccn1,0
CSc1nccn1C,8,128.1999969482422,CSc1nccn1C,0
CC(=O)OCCOC(C)=O,10,146.14199829101562,CC(=O)OCCOC(C)=O,0
O=Cc1ccc[nH]1,7,95.10099792480469,O=Cc1ccc[nH]1,1
FC(F)(F)Oc1ccccc1,11,162.11000061035156,FC(F)(F)Oc1ccccc1,0
CCCSSc1ccoc1C,11,188.31700134277344,CCCSSc1ccoc1C,0
Clc1cccc2cc[nH]c12,10,151.5959930419922,Clc1cccc2cc[nH]c12,0
COc1cccc2cccnc12,12,159.18800354003906,COc1cccc2cccnc12,0
O=Cc1nc2ccccc2s1,11,163.2010040283203,O=Cc1nc2ccccc2s1,0
O=c1c2ccccc2n(-c2ccccc2)c2ccccc12,21,271.3190002441406,O=c1c2ccccc2n(-c2ccccc2)c2ccccc12,0
c1ccc(-c2cnco2)cc1,11,145.16099548339844,c1ccc(-c2cnco2)cc1,0
C[SiH](C)c1ccccc1,9,136.27000427246094,C[SiH](C)c1ccccc1,0
CCCC(OCC)(OCC)OCC,13,190.2830047607422,CCCC(OCC)(OCC)OCC,0
CC1=CC(=O)C(C)=CC1=O,10,136.14999389648438,CC1=CC(=O)C(C)=CC1=O,0
O=S1c2ccccc2Sc2ccccc21,15,232.32899475097656,O=S1c2ccccc2Sc2ccccc21,0
CN(C)C(=O)c1ccccc1,11,149.1929931640625,CN(C)C(=O)c1ccccc1,0
N=C(Cc1ccccc1)NO,11,150.18099975585938,N=C(Cc1ccccc1)NO,0
Cc1ccc(-c2ccccn2)cc1,13,169.2270050048828,Cc1ccc(-c2ccccn2)cc1,0
c1ccc2c(c1)CCC2,9,118.17900085449219,c1ccc2c(c1)CCC2,0
CN1C(=O)Cc2ccccc21,11,147.177001953125,CN1C(=O)Cc2ccccc21,0
O=S(Cc1ccccc1)Cc1ccccc1,16,230.33200073242188,O=S(Cc1ccccc1)Cc1ccccc1,0
C1=COCCC1,6,84.11799621582031,C1=COCCC1,1
CS(=O)(=O)c1cccs1,9,162.23500061035156,CS(=O)(=O)c1cccs1,0
F[Si](c1ccccc1)(c1ccccc1)c1ccccc1,20,278.4020080566406,F[Si](c1ccccc1)(c1ccccc1)c1ccccc1,0
CC(C)[Si](S)(C(C)C)C(C)C,11,190.42799377441406,CC(C)[Si](S)(C(C)C)C(C)C,0
ClC/C=C/c1ccccc1,10,152.62399291992188,ClC/C=C/c1ccccc1,0
O=C1SS(=O)(=O)c2ccccc21,12,200.24000549316406,O=C1SS(=O)(=O)c2ccccc21,0
CC(C)(C)N1C(=O)C=CC1=O,11,153.18099975585938,CC(C)(C)N1C(=O)C=CC1=O,0
CN1CCN(C2CCNCC2)CC1,13,183.2989959716797,CN1CCN(C2CCNCC2)CC1,0
C(=Cc1ccccc1)CN1CCNCC1,15,202.30099487304688,C(=Cc1ccccc1)CN1CCNCC1,0
C=CCOc1ccccc1,10,134.17799377441406,C=CCOc1ccccc1,0
CC(C)N1CCNCC1,9,128.218994140625,CC(C)N1CCNCC1,0
CN(C)C(=O)N1CCNCC1,11,157.2169952392578,CN(C)C(=O)N1CCNCC1,0
CC(C)(C)[SiH](c1ccccc1)c1ccccc1,17,240.4219970703125,CC(C)(C)[SiH](c1ccccc1)c1ccccc1,0
CC(C)S(=O)c1ccc(Br)cc1,12,247.15699768066406,CC(C)S(=O)c1ccc(Br)cc1,0
C1CCC(N2CCNCC2)C1,11,154.2570037841797,C1CCC(N2CCNCC2)C1,0
CCCCOS(=O)(=O)c1ccccc1,14,214.28599548339844,CCCCOS(=O)(=O)c1ccccc1,0
CC(C)(C)[C@H]1COC(c2ccccn2)=N1,15,204.2729949951172,CC(C)(C)[C@H]1COC(c2ccccn2)=N1,0
CC[Si](C)(C)Cl,6,122.6709976196289,CC[Si](C)(C)Cl,0
C1CC(N2CCNCC2)C1,10,140.22999572753906,C1CC(N2CCNCC2)C1,0
N#Cc1ccc(S)cc1,9,135.1909942626953,N#Cc1ccc(S)cc1,0
CCc1ccc(S)cc1,9,138.23500061035156,CCc1ccc(S)cc1,0
CCCN1CCNCC1,9,128.218994140625,CCCN1CCNCC1,0
COC(=O)N1CCNCC1,10,144.1739959716797,COC(=O)N1CCNCC1,0
CCCS(N)(=O)=O,7,123.177001953125,CCCS(N)(=O)=O,0
CCOC(=O)C(C)(C)C,9,130.18699645996094,CCOC(=O)C(C)(C)C,0
[C-]#[N+]CS(=O)(=O)c1ccc(C)cc1,13,195.2429962158203,[C-]#[N+]CS(=O)(=O)c1ccc(C)cc1,0
CC(=O)CC(C)(C)C,8,114.18800354003906,CC(=O)CC(C)(C)C,0
O=S(=O)(c1ccccc1)N1CCNCC1,15,226.30099487304688,O=S(=O)(c1ccccc1)N1CCNCC1,0
CC(C)(C)OC(=O)N1CCNC(C(N)=O)C1,16,229.27999877929688,CC(C)(C)OC(=O)N1CCNC(C(N)=O)C1,0
COc1ccc2c(c1)C(C)(C)c1ccccc1-2,17,224.30299377441406,COc1ccc2c(c1)C(C)(C)c1ccccc1-2,0
CCOC(=O)CP(Br)(c1ccccc1)(c1ccccc1)c1ccccc1,26,429.29400634765625,CCOC(=O)CP(Br)(c1ccccc1)(c1ccccc1)c1ccccc1,0
CC(C)(C)NS(=O)(=O)c1ccccc1,14,213.302001953125,CC(C)(C)NS(=O)(=O)c1ccccc1,0
CC(C)S(=O)(=O)c1ccc(Br)cc1,13,263.156005859375,CC(C)S(=O)(=O)c1ccc(Br)cc1,0
FC(F)(F)C1CNCCN1,10,154.13499450683594,FC(F)(F)C1CNCCN1,0
COC(OC)c1ccncn1,11,154.16900634765625,COC(OC)c1ccncn1,1
c1ccc([C@H]2CN3CCSC3=N2)cc1,14,204.29800415039062,c1ccc([C@H]2CN3CCSC3=N2)cc1,0
CC(C)(C)COS(=O)(=O)c1ccccc1,15,228.31300354003906,CC(C)(C)COS(=O)(=O)c1ccccc1,0
COCC1(COC)c2ccccc2-c2ccccc21,19,254.32899475097656,COCC1(COC)c2ccccc2-c2ccccc21,0
CC(C)(C)P(c1ccccc1)c1ccccc1,17,242.302001953125,CC(C)(C)P(c1ccccc1)c1ccccc1,0
CC1c2ccccc2-c2ccccc21,14,180.25,CC1c2ccccc2-c2ccccc21,0
Nc1ccc2c(c1)Cc1ccccc1-2,14,181.23800659179688,Nc1ccc2c(c1)Cc1ccccc1-2,0
C1CN(C2CC2)CCN1,9,126.2030029296875,C1CN(C2CC2)CCN1,0
CC(C)(C)C(=O)OC(=O)C(C)(C)C,13,186.25100708007812,CC(C)(C)C(=O)OC(=O)C(C)(C)C,0
CC(=O)/C=C/CC(C)C,9,126.1989974975586,CC(=O)/C=C/CC(C)C,0
CC(=O)c1ccc2c(c1)Cc1ccccc1-2,16,208.25999450683594,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,0
O=CN1CCNCC1,8,114.14800262451172,O=CN1CCNCC1,0
Cc1ccc(C(C)(C)C)cc1,11,148.24899291992188,Cc1ccc(C(C)(C)C)cc1,0
CC(C)(C)C(=O)CC(=O)C(C)(C)C,13,184.2790069580078,CC(C)(C)C(=O)CC(=O)C(C)(C)C,0
C#CCOS(=O)(=O)c1ccc(C)cc1,14,210.25399780273438,C#CCOS(=O)(=O)c1ccc(C)cc1,0
O=C(S)c1ccccc1,9,138.1909942626953,O=C(S)c1ccccc1,0
CC(=O)C1=NCCS1,8,129.1840057373047,CC(=O)C1=NCCS1,0
CC(C)C(=O)CC(=O)C(C)C,11,156.22500610351562,CC(C)C(=O)CC(=O)C(C)C,0
CC1(C)OI(C(F)(F)F)c2ccccc21,15,330.0870056152344,CC1(C)OI(C(F)(F)F)c2ccccc21,0
CCN1CCCS1(=O)=O,9,149.21499633789062,CCN1CCCS1(=O)=O,0
CSC1=NCCN1,7,116.18900299072266,CSC1=NCCN1,0
Cc1ccc2c(c1)Cc1ccccc1-2,14,180.25,Cc1ccc2c(c1)Cc1ccccc1-2,0
CC(C)(C)c1cccs1,9,140.25100708007812,CC(C)(C)c1cccs1,0
CCP(=O)(c1ccccc1)c1ccccc1,16,230.2469940185547,CCP(=O)(c1ccccc1)c1ccccc1,0
FC1(F)Oc2ccccc2O1,11,158.10299682617188,FC1(F)Oc2ccccc2O1,0
CC(C)C(=O)N(C)C,8,115.1760025024414,CC(C)C(=O)N(C)C,0
CC[Si](CC)(CC)CC,9,144.33399963378906,CC[Si](CC)(CC)CC,0
CC(=O)C=CC(C)C,8,112.1719970703125,CC(=O)C=CC(C)C,0
CC(C)N=C=S,6,101.17400360107422,CC(C)N=C=S,0
O=C(OCc1ccccc1)OCc1ccccc1,18,242.2740020751953,O=C(OCc1ccccc1)OCc1ccccc1,0
COC(=O)C1COCC1=O,10,144.12600708007812,COC(=O)C1COCC1=O,0
CC(C)=Cc1ccccc1,10,132.20599365234375,CC(C)=Cc1ccccc1,0
Cn1ccccc1=O,8,109.12799835205078,Cn1ccccc1=O,0
COC(C)(OC)C(C)=O,9,132.15899658203125,COC(C)(OC)C(C)=O,0
SCc1cccs1,7,130.23699951171875,SCc1cccs1,0
CCC(C)C1=NCCS1,9,143.2550048828125,CCC(C)C1=NCCS1,0
CC(C)(C)OC(=O)N1CCCCC1,13,185.26699829101562,CC(C)(C)OC(=O)N1CCCCC1,1
COC(=O)C1=CCS(=O)(=O)C1,11,176.1929931640625,COC(=O)C1=CCS(=O)(=O)C1,0
Brc1cnsc1,6,164.02699279785156,Brc1cnsc1,0
Cc1ccc(SSc2ccc(C)cc2)cc1,16,246.39999389648438,Cc1ccc(SSc2ccc(C)cc2)cc1,0
CC(C)(C)OC(=O)N1CCc2sccc2C1,16,239.33999633789062,CC(C)(C)OC(=O)N1CCc2sccc2C1,0
CC1=C(C(=O)Nc2ccccc2)SCCO1,16,235.30799865722656,CC1=C(C(=O)Nc2ccccc2)SCCO1,0
C=C(B(O)O)c1ccccc1,11,147.97000122070312,C=C(B(O)O)c1ccccc1,0
CCC1(C)OCCO1,8,116.16000366210938,CCC1(C)OCCO1,0
c1ccc(C2c3ccccc3-c3ccccc32)cc1,19,242.3209991455078,c1ccc(C2c3ccccc3-c3ccccc32)cc1,0
CCCSS(=O)(=O)CCC,10,182.30999755859375,CCCSS(=O)(=O)CCC,0
Cc1ccc(S(=O)(=O)OCC2CCOCC2)cc1,18,270.3500061035156,Cc1ccc(S(=O)(=O)OCC2CCOCC2)cc1,0
O=C(CC(F)(F)F)c1ccccc1,13,188.1479949951172,O=C(CC(F)(F)F)c1ccccc1,0
c1cnc(N2CCNCC2)cn1,12,164.21200561523438,c1cnc(N2CCNCC2)cn1,0
CC(=O)C1CCC1,7,98.1449966430664,CC(=O)C1CCC1,1
O=C(O)C1CC=CC1,8,112.12799835205078,O=C(O)C1CC=CC1,1
CCOC(=O)c1ccon1,10,141.12600708007812,CCOC(=O)c1ccon1,1
Clc1nc2ccccc2nc1-c1ccccc1,17,240.6929931640625,Clc1nc2ccccc2nc1-c1ccccc1,1
O=C1Cc2ccccc2CO1,11,148.16099548339844,O=C1Cc2ccccc2CO1,1
Brc1ccnc2ccccc12,11,208.05799865722656,Brc1ccnc2ccccc12,1
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,27,382.8909912109375,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,1
CC(C)(C)OC(=O)Nc1cccnc1,14,194.23399353027344,CC(C)(C)OC(=O)Nc1cccnc1,1
O=C(c1cccnc1Cl)N1CCCC1,14,210.66400146484375,O=C(c1cccnc1Cl)N1CCCC1,1
Cc1cc2ccccc2oc1=O,12,160.1719970703125,Cc1cc2ccccc2oc1=O,1
BrC1(c2ccccc2)c2ccccc2-c2ccccc21,20,321.2170104980469,BrC1(c2ccccc2)c2ccccc2-c2ccccc21,1
Cn1ccc(B2OC(C)(C)C(C)(C)O2)c1,15,207.08200073242188,Cn1ccc(B2OC(C)(C)C(C)(C)O2)c1,1
CCOC(=O)c1nc(Cl)c2ccccc2n1,16,236.6580047607422,CCOC(=O)c1nc(Cl)c2ccccc2n1,1
CCOC(=O)c1c(C)cc(=O)oc1C,14,196.20199584960938,CCOC(=O)c1c(C)cc(=O)oc1C,1
COc1cccs1,7,114.16899871826172,COc1cccs1,1
OCC1CCC=CO1,8,114.14399719238281,OCC1CCC=CO1,1
Cc1ccnnc1,7,94.11699676513672,Cc1ccnnc1,1
Clc1cccc2sccc12,10,168.6479949951172,Clc1cccc2sccc12,1
C=C1N(C)c2ccccc2C1(C)C,13,173.25900268554688,C=C1N(C)c2ccccc2C1(C)C,1
C=CC1CCC2OC2C1,9,124.18299865722656,C=CC1CCC2OC2C1,1
CC1(C)OB(CI)OC1(C)C,11,267.90301513671875,CC1(C)OB(CI)OC1(C)C,1
C[Si](C)(C)N1CCOCC1,10,159.30499267578125,C[Si](C)(C)N1CCOCC1,1
CCOC(=O)P(=O)(OCC)OCC,13,210.16600036621094,CCOC(=O)P(=O)(OCC)OCC,1
O=C1CC(C(=O)OCc2ccccc2)C1,15,204.22500610351562,O=C1CC(C(=O)OCc2ccccc2)C1,1
CC1=C(C=O)C(C)(C)CC=C1,11,150.2209930419922,CC1=C(C=O)C(C)(C)CC=C1,1
Clc1cc(Cl)n2nccc2n1,11,188.01699829101562,Clc1cc(Cl)n2nccc2n1,1
COc1ccc2c(c1)CCC(=O)N2C,14,191.22999572753906,COc1ccc2c(c1)CCC(=O)N2C,1
Cn1cnc(Cl)cc1=O,9,144.56100463867188,Cn1cnc(Cl)cc1=O,1
O=C(O)C1CC1F,7,104.08000183105469,O=C(O)C1CC1F,1
CC(=O)c1ccc2ncc(Br)cc2c1,14,250.09500122070312,CC(=O)c1ccc2ncc(Br)cc2c1,1
CC(=O)n1ccc2cccnc21,12,160.17599487304688,CC(=O)n1ccc2cccnc21,1
O=C1CC2CCC(C1)N2Cc1ccccc1,16,215.29600524902344,O=C1CC2CCC(C1)N2Cc1ccccc1,1
O=C1OC(=O)C2CCC12,9,126.11100006103516,O=C1OC(=O)C2CCC12,1
Clc1nc(Cl)c2ncn(Cc3ccccc3)c2n1,18,279.1300048828125,Clc1nc(Cl)c2ncn(Cc3ccccc3)c2n1,1
Cn1[nH]ccc1=O,7,98.1050033569336,Cn1[nH]ccc1=O,1
CC1=NC(CC(C)C)SC1C,11,171.3090057373047,CC1=NC(CC(C)C)SC1C,1
C1CSCCO1,6,104.17400360107422,C1CSCCO1,1
CO[Si](C)(C)C,6,104.2249984741211,CO[Si](C)(C)C,1
O=C1CN=C(c2ccccc2)O1,12,161.16000366210938,O=C1CN=C(c2ccccc2)O1,1
Cc1nc2ccccc2[nH]1,10,132.16600036621094,Cc1nc2ccccc2[nH]1,1
O=C1CC=NN1,6,84.0780029296875,O=C1CC=NN1,1
O=C1OC(=O)C2CC12,8,112.08399963378906,O=C1OC(=O)C2CC12,1
O=c1cc[nH]c2ccccc12,11,145.16099548339844,O=c1cc[nH]c2ccccc12,1
O=C(O)C(C(=O)O)c1ccsc1,12,186.18800354003906,O=C(O)C(C(=O)O)c1ccsc1,1
O=c1cc[nH][nH]1,6,84.0780029296875,O=c1cc[nH][nH]1,1
O=C(O)C(C(=O)O)c1ccccc1,13,180.15899658203125,O=C(O)C(C(=O)O)c1ccccc1,1
O=c1cc[nH]cc1,7,95.10099792480469,O=c1cc[nH]cc1,1
O=C(O)C1CCN(Cc2ccccn2)CC1,16,220.27200317382812,O=C(O)C1CCN(Cc2ccccn2)CC1,1
O=C1COC(=O)C1,7,100.072998046875,O=C1COC(=O)C1,1
O=C1CCN1,5,71.0790023803711,O=C1CCN1,1
Oc1ccc(C23CC4CC(CC(C4)C2)C3)cc1,17,228.3350067138672,Oc1ccc(C23CC4CC(CC(C4)C2)C3)cc1,1
OB(O)c1cccc2c1Sc1ccccc1S2,17,260.14801025390625,OB(O)c1cccc2c1Sc1ccccc1S2,1
O=c1cc[nH]cn1,7,96.08899688720703,O=c1cc[nH]cn1,1
O=c1ccnc[nH]1,7,96.08899688720703,O=c1ccnc[nH]1,1
c1cc2cc[nH]c2cn1,9,118.13899993896484,c1cc2cc[nH]c2cn1,1
CC(=O)c1cnc2ccc(Br)cn12,13,239.07200622558594,CC(=O)c1cnc2ccc(Br)cn12,1
O=Cc1ccc2nccnc2c1,12,158.16000366210938,O=Cc1ccc2nccnc2c1,1
O=Cc1cncnc1,8,108.0999984741211,O=Cc1cncnc1,1
[O-][n+]1onc2ccccc21,10,136.11000061035156,[O-][n+]1onc2ccccc21,1
Ic1cccc2cnccc12,11,255.05799865722656,Ic1cccc2cnccc12,1
CP(C)(C)=O,5,92.0780029296875,CP(C)(C)=O,1
On1cccn1,6,84.0780029296875,On1cccn1,1
Cn1sc2ccccc2c1=O,11,165.2169952392578,Cn1sc2ccccc2c1=O,1
CC1=CC(=O)N=N1,7,96.08899688720703,CC1=CC(=O)N=N1,1
O=C1C=CC(=O)N1,7,97.072998046875,O=C1C=CC(=O)N1,1
Sc1nc2ccccc2s1,10,167.25799560546875,Sc1nc2ccccc2s1,1
O=c1[nH]sc2ccccc12,10,151.19000244140625,O=c1[nH]sc2ccccc12,1
O=C1COC(=O)CO1,8,116.0719985961914,O=C1COC(=O)CO1,1
O=C(O)/C=C/c1ccoc1,10,138.1219940185547,O=C(O)/C=C/c1ccoc1,1
O=C(O)c1ccn2nccc2c1,12,162.1479949951172,O=C(O)c1ccn2nccc2c1,1
O=c1[nH]c(=O)c2nccnc2[nH]1,12,164.12399291992188,O=c1[nH]c(=O)c2nccnc2[nH]1,1
OB(O)c1ccc2cccnc2c1,13,172.97999572753906,OB(O)c1ccc2cccnc2c1,1
CS(=O)(=O)c1ccc(C(=O)O)nc1,13,201.2030029296875,CS(=O)(=O)c1ccc(C(=O)O)nc1,1
COC(=O)n1c(B(O)O)cc2ccccc21,16,219.0050048828125,COC(=O)n1c(B(O)O)cc2ccccc21,1
O=C(O)c1ccc2oc(=O)ccc2c1,14,190.1540069580078,O=C(O)c1ccc2oc(=O)ccc2c1,1
O=C(O)c1cccc2cc3ccccc3nc12,17,223.2310028076172,O=C(O)c1cccc2cc3ccccc3nc12,1
O=C1NC(=O)C2(CCNCC2)N1,12,169.1840057373047,O=C1NC(=O)C2(CCNCC2)N1,1
C#C[B-](F)(F)F.[K+],7,131.9340057373047,C#C[B-](F)(F)F.[K+],1
CC1(C)C2C(=O)NC(=O)C21,10,139.1540069580078,CC1(C)C2C(=O)NC(=O)C21,1
Clc1ccc2nncn2n1,10,154.55999755859375,Clc1ccc2nncn2n1,1
O=C1OP(Cl)Oc2ccccc21,12,202.5330047607422,O=C1OP(Cl)Oc2ccccc21,1
CN1N=CCC1=O,7,98.1050033569336,CN1N=CCC1=O,1
O=C1COCCO1,7,102.08899688720703,O=C1COCCO1,1
O=C(O)CC(c1ccccc1)(c1ccccc1)c1ccccc1,23,302.37298583984375,O=C(O)CC(c1ccccc1)(c1ccccc1)c1ccccc1,1
CC1=NNC(=O)C1,7,98.1050033569336,CC1=NNC(=O)C1,1
Nc1nc2nc[nH]c2c(=O)[nH]1,11,151.12899780273438,Nc1nc2nc[nH]c2c(=O)[nH]1,1
Cn1cc(S(=O)(=O)Cl)cn1,10,180.61599731445312,Cn1cc(S(=O)(=O)Cl)cn1,1
Oc1cccc(N2CCOCC2)c1,13,179.218994140625,Oc1cccc(N2CCOCC2)c1,1
O=C1OC(=O)C(Cl)=C1Cl,9,166.94700622558594,O=C1OC(=O)C(Cl)=C1Cl,1
CC(C)[B-](F)(F)F.[K+],8,149.9929962158203,CC(C)[B-](F)(F)F.[K+],1
OCc1ccccc1N1CCN(Cc2ccccc2)CC1,21,282.3869934082031,OCc1ccccc1N1CCN(Cc2ccccc2)CC1,1
CN1CCN(C)C(C(=O)O)C1,11,158.2010040283203,CN1CCN(C)C(C(=O)O)C1,1
BrCc1c2ccccc2nc2ccccc12,16,272.1449890136719,BrCc1c2ccccc2nc2ccccc12,1
